link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,mainship,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags
https://archiveofourown.org/works/46963186,I wear you like a halo,barronsfever (historyofbellarke),2023-05-05,2023-05-10,2/?,English,"3,384",37,36,2,471,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Flo Bones, Jessica Lockwood, Kat Godwin, Quill Kipps, Mary Carlyle, Lucy Carlyle's Mother, Norrie White, The Skull (Lockwood & Co.), Holly Munro",,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Flo Bones, Jessica Lockwood, Kat Godwin, Quill Kipps, Mary Carlyle, Lucy Carlyle's Mother, Norrie White, The Skull (Lockwood & Co.), Holly Munro","Scenes from my ongoing fic - I'll be your new favorite tune that eek above the T label and needed to be pulled out.Premise: modern day AU, theater kids in upper grades and university. Lockwood and Lucy are a one-sided enemies to friends to lovers situation, where Lockwood has been in love with Lucy since they were 7 and Lucy is doing her absolute best to not follow him down that rabbit hole.And it's for good reason, since the first time they kissed, he literally ran away from her and then ghosted her for a year.Now they're working on the same musical again, and absolutely nothing goes wrong ever.",Mature,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Flo Bones, Jessica Lockwood, Kat Godwin, Quill Kipps, Mary Carlyle, Lucy Carlyle's Mother, Norrie White, The Skull (Lockwood & Co.), Holly Munro",2,?,incomplete,2023-05-12,7.0,2.0,multichapter(updating),2023-05-11,2023-01-30,1.0,101.0,102.0,active,12,0,12
https://archiveofourown.org/works/46481659,I'll be your new favorite tune,barronsfever (historyofbellarke),2023-04-14,2023-05-10,13/?,English,"45,074",232,475,17,"4,460",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Flo Bones, Jessica Lockwood, Kat Godwin, Quill Kipps, Mary Carlyle, Lucy Carlyle's Mother, Norrie White, The Skull (Lockwood & Co.), Holly Munro","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Flo Bones, Skull - Character, Quill Kipps, Kat Godwin, Original Female Character(s), Original Goat","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Flo Bones, Skull - Character, Quill Kipps, Kat Godwin, Original Female Character(s), Original Goat","She was a techie, he was an actor. (Can I make it any more obvious?)Actually, Lucy hated Lockwood and Lockwood had no idea why. He finally won her over during their joint school musical, just to run away in the end.Now, they're together at the same university and working together on yet another musical. Lucy has shut herself off completely, afraid to get hurt again. Lockwood is doing his best.But what happens when they keep pretending to be together for ""safety"" reasons?The answer: fake dating shenanigans, (one sided) enemies-to-lovers, theatre kid antics, and more tropes galore.Featuring: Skull the Real Boy and the rest of the Scooby Gang who tried to help Locklyle over the years and are now here to watch the world burn.Oh and a goat. There's going to be a goat.",Teen And Up Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Flo Bones, Skull - Character, Quill Kipps, Kat Godwin, Original Female Character(s), Original Goat",13,?,incomplete,2023-05-12,28.0,2.0,multichapter(updating),2023-05-11,2023-01-30,1.0,101.0,102.0,active,12,9,9
https://archiveofourown.org/works/47081218,The One That Got Away,GabyU07,2023-05-10,2023-05-10,1/2,English,"3,075",22,5,2,257,Major Character Death,Lucy Carlyle/Anthony Lockwood,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Flo Bones, Skull - Character, Quill Kipps, Kat Godwin, Original Female Character(s), Original Goat","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","at me…Luce”.When his voice brought her stunned mind back to the present, she was holding him in her arms. Her eyes were glued to the crimson liquid that kept getting bigger and was now pooling on the ground beneath him and on her clothes, but as her gaze went to his face, she noticed his mouth was moving but the static sound around her didn’t let her hear him, so she closed her eyes until his voice was no longer an echo.“Luce…please” He sounded weak and strained.“N-no” She stammered.“I-it’s okay” He breathed.",Teen And Up Audiences,not a series,1,2,incomplete,2023-05-12,2.0,2.0,multichapter(updating),2023-05-10,2023-03-29,2.0,42.0,44.0,active,9,3,3
https://archiveofourown.org/works/46997644,If The Books Could Talk...,ScienceFantasy93,2023-05-06,2023-05-10,2/3,English,"17,996",79,37,10,"1,381",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","“Not all ghosts are evil, Lockwood!” Lucy snapped, storming towards him. She stood on her tiptoes so they were almost nose to nose. “I made a mistake. But I didn’t get Ghost Touched! I’m fine!”“You disobeyed me,” he growled. “At any other agency you would be punished.”“Then what’re you going to do?” she found herself taunting. “You can’t take me off of active duty, so that leaves you with your hands tied. There’s not a damn thing you can do about it, Lockwood.”There. Try to top that, Lockwood.“I could spank you.” Or: After the Wintergarden mansion job, Lockwood takes matters into his own hands. And so does Lucy.",Explicit,"Lucy Carlyle, Anthony Lockwood",2,3,incomplete,2023-05-12,6.0,2.0,multichapter(updating),2023-05-11,2023-01-31,1.0,100.0,101.0,active,3,2,2
https://archiveofourown.org/works/47074180,La Mariée,PiningLikeFineDining,2023-05-10,2023-05-10,1/1,English,936,50,8,0,414,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","It's a day Lockwood dreams of.""Anthony Lockwood knew that the pale periwinkle blue of the gown floating in his direction would be his favorite color for the rest of his life. It was no surprise to him that Lucy decided to forgo traditional white and had instead selected a blue wedding dress...""",Mature,not a series,1,1,completed,2023-05-12,2.0,2.0,oneshot,2023-05-10,2023-05-01,2.0,9.0,11.0,active,2,2,2
https://archiveofourown.org/works/47073643,Red Is For Stop,MarsStarPower,2023-05-10,2023-05-10,1/1,English,"2,698",25,6,0,396,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Lucy and Lockwood decide to try some role play, but Lockwood’s acting may be too much for Lucy.",Explicit,"Lucy Carlyle, Anthony Lockwood",1,1,completed,2023-05-12,2.0,2.0,oneshot,2023-05-12,2023-02-26,0.0,75.0,75.0,active,2,2,2
https://archiveofourown.org/works/46975225,Stupidity will forever florish,krash_8,2023-05-05,2023-05-09,15/?,English,"6,051",6,13,0,208,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, Montagu Barnes","Lucy Carlyle, Anthony Lockwood, Montagu Barnes","Lockwood and co, the my immortal retelling!!!I will not be taking any questions at this time",Not Rated,not a series,15,?,incomplete,2023-05-12,7.0,3.0,multichapter(updating),2023-05-09,2022-12-26,3.0,134.0,137.0,active,2,3,3
https://archiveofourown.org/works/47064856,"By My Side, In My Dreams",jacksparrow589,2023-05-09,2023-05-09,1/1,English,"5,749",118,14,10,810,No Archive Warnings Apply,Lucy Carlyle & Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, Montagu Barnes","Lucy Carlyle, Anthony Lockwood, Holly Munro, George Cubbins | George Karim, Quill Kipps","Lucy Carlyle, Anthony Lockwood, Holly Munro, George Cubbins | George Karim, Quill Kipps","""I promise, I'll be out of here in two days,"" he reassured her as he set the mattress down. ""You'll never know I'm here. And if I disturb you—""""Lockwood,"" Lucy mumbled between yawns, ""I'm tired enough that you could be snoring right next to me and I probably wouldn't wake up.""By the time Anthony had understood her well enough to be blushing scarlet, Lucy's breathing was deep and even.------------------Set during the week between the final battle and the end of The Empty Grave, Lockwood finds himself in a bit of a predicament when his room turns out to be not quite livable at first. Thankfully, Lucy's not fussed about sharing a room. Not so thankfully, they still have to sort out their feelings.Which they will.Eventually.",Teen And Up Audiences,not a series,1,1,completed,2023-05-12,3.0,3.0,oneshot,2023-05-09,2023-05-04,3.0,5.0,8.0,active,3,5,5
https://archiveofourown.org/works/47013694,So How Is Our Friend Today?,Anim3manga_w3bt00n,2023-05-07,2023-05-09,2/?,English,"7,793",3,0,0,91,Creator Chose Not To Use Archive WarningsNo Archive Warnings Apply,Anthony Lockwood & The Skull,"Lucy Carlyle, Anthony Lockwood, Holly Munro, George Cubbins | George Karim, Quill Kipps","Anthony Lockwood, The Skull (Lockwood & Co.), Lucy Carlyle, George Cubbins | George Karim, Holly Munro, Quill Kipps, Flo Bones, Holly Munro's Girlfriend","Anthony Lockwood, The Skull (Lockwood & Co.), Lucy Carlyle, George Cubbins | George Karim, Holly Munro, Quill Kipps, Flo Bones, Holly Munro's Girlfriend",.New problems. New enemies. New friends..,Teen And Up Audiences,not a series,2,?,incomplete,2023-05-12,5.0,3.0,multichapter(updating),2023-05-09,2023-05-07,3.0,2.0,5.0,active,5,8,8
https://archiveofourown.org/works/46990882,A Helping Hand,mliz18,2023-05-06,2023-05-09,3/?,English,"4,908",162,52,11,"1,348",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Anthony Lockwood, The Skull (Lockwood & Co.), Lucy Carlyle, George Cubbins | George Karim, Holly Munro, Quill Kipps, Flo Bones, Holly Munro's Girlfriend","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Five of Lockwood's acts of service for Lucy, and a time she takes care of him.",Not Rated,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim",3,?,incomplete,2023-05-12,6.0,3.0,multichapter(updating),2023-05-09,2023-04-05,3.0,34.0,37.0,active,8,3,3
https://archiveofourown.org/works/46990882,A Helping Hand,mliz18,2023-05-06,2023-05-09,3/?,English,"4,908",162,52,11,"1,348",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Five of Lockwood's acts of service for Lucy, and a time she takes care of him.",Not Rated,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim",3,?,incomplete,2023-05-12,6.0,3.0,multichapter(updating),2023-05-09,2023-04-05,3.0,34.0,37.0,active,3,3,3
https://archiveofourown.org/works/45196636,Falling Under,SnazzyCyborg,2023-02-20,2023-05-09,16/?,English,"21,392",216,66,34,"5,712",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lockwood and Lucy are on the road to loving each other romantically, but their respective traumas both present nasty obstacles on that road. I love the show and the books for different reasons. Here I’m trying to mash them together to get my ideal Lockwood and Lucy slow burn. No spoilers for the show or the books.Loosely inspired by the song Falling Under by Arlo Sim",Teen And Up Audiences,not a series,16,?,incomplete,2023-05-12,81.0,3.0,multichapter(updating),2023-05-09,2023-02-20,3.0,78.0,81.0,active,3,3,3
https://archiveofourown.org/works/45793852,Renegades,WaitingForMyHogwartsLetter,2023-03-16,2023-05-09,39/?,English,"175,365",179,460,27,"4,815",Graphic Depictions Of Violence,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Flo Bones, The Skull (Lockwood & Co.), Quill Kipps, Original Characters","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Flo Bones, The Skull (Lockwood & Co.), Quill Kipps, Original Characters","When a virus kills off half of the nation’s children, the ones left alive aren’t as lucky as they thought. With powers they can’t control and fear of what will happen to them, order and danger go hand in hand as detainment camps pop up all over Britain. Lucy takes refuge in the haven known as 35 Portland Row, but safety is uncertain as long as someone else is pulling the strings.[Lockwood & Co The Darkest Minds AU]",Teen And Up Audiences,not a series,39,?,incomplete,2023-05-12,57.0,3.0,multichapter(updating),2023-05-09,2023-02-23,3.0,75.0,78.0,active,3,7,7
https://archiveofourown.org/works/46946884,The Hidden Basement,Esaelpx7,2023-05-04,2023-05-09,2/2,English,"2,638",26,13,5,171,No Archive Warnings Apply,Dream of the Endless | Morpheus & Jessamy the Raven,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Flo Bones, The Skull (Lockwood & Co.), Quill Kipps, Original Characters","Anthony Lockwood, George Cubbins | George Karim, Lucy Carlyle, Jessamy the Raven, Dream of the Endless | Morpheus","Anthony Lockwood, George Cubbins | George Karim, Lucy Carlyle, Jessamy the Raven, Dream of the Endless | Morpheus","Dream has been freed, but something still remains in the basement.Years later, three psychic agents are called to investigate the newly sold Burgess Estate.",General Audiences,not a series,2,2,completed,2023-05-12,8.0,3.0,multichapter(complete),2023-05-09,2023-02-26,3.0,72.0,75.0,active,7,5,5
https://archiveofourown.org/works/46546858,This Must Be the Place,manageable_maelstrom,2023-04-17,2023-05-09,7/15,English,"34,152",155,132,15,"2,415",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Anthony Lockwood, George Cubbins | George Karim, Lucy Carlyle, Jessamy the Raven, Dream of the Endless | Morpheus","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Holly Munro's Girlfriend, Montagu Barnes","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Holly Munro's Girlfriend, Montagu Barnes","“You keep promising to die for me. Just once I wish you’d promise to live for me.”Spoilers for the books!Finding the source of a problem doesn't always mean you've solved it. After TEG, Lockwood and Co. are still combatting ghosts with their patented mix of psychic talent, iron, and good old-fashioned sarcasm. Lucy and Lockwood have started up their...relationship? But there are still old issues to resolve and new stones to turn over.orMy interpretation of how Locklyle learns to grow together, and how their emotional and physical relationship progresses.",Explicit,not a series,7,15,incomplete,2023-05-12,25.0,3.0,multichapter(updating),2023-05-09,2023-03-12,3.0,58.0,61.0,active,5,7,7
https://archiveofourown.org/works/45307531,"Two Weddings, a Funeral, a Divorce, and Another Wedding",whytho,2023-02-25,2023-05-09,6/6,English,"26,964",210,67,49,"3,081",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Holly Munro's Girlfriend, Montagu Barnes","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Lucy Carlyle's Sisters, Gravedigger Sykes, Flo Bones, Montagu Barnes","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Lucy Carlyle's Sisters, Gravedigger Sykes, Flo Bones, Montagu Barnes","Lockwood and Co. in the year following the Battle of Fittes House, through the many highs and lows of life.",Teen And Up Audiences,not a series,6,6,completed,2023-05-12,76.0,3.0,multichapter(complete),2023-05-09,2023-02-25,3.0,73.0,76.0,active,7,9,9
