link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,mainship,relationship,characters,tags,summary,rating,chapter,chapter_max,completion,currentdate,datediff,classification
https://archiveofourown.org/works/46612975,"Of Potatoes, Fish, Mushrooms and Sausages",hestiareads,2023-04-19,2023-04-19,1/1,English,"1,839",23,4,2,213,Creator Chose Not To Use Archive WarningsNo Archive Warnings Apply,Lucy Carlyle & George Cubbins | George Karim & Quill Kipps & Anthony Lockwood,"['Lucy Carlyle & George Cubbins | George Karim & Quill Kipps & Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood', 'Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood', 'Lucy Carlyle & The Skull']","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim', 'The Skull (Lockwood & Co.)']","['Book 03: The Hollow Boy (Lockwood & Co.)', 'Pre-Relationship', 'Domestic', 'Banter', 'Shopping', ""Farmer's Market"", 'locklyle if you squint', 'Books! Personalities', 'Pre-The Hollow Boy', 'Or Mid The Hollow Boy', 'Pre Book 3', 'Lucy and George are best friends and siblings', 'Lockwood is a boy', 'The Skull is mentioned', 'Food', 'Ages 15-16', 'Preteens', ""Mentions of meat? I'm sorry? And butcherism?"", 'Lucy loves cats', 'warmth', 'Studio Ghibli', '1st POV']",Basically Lucy and George goes to the farmer's market 😃Locklyle if you squint,General Audiences,1,1,completed,2023-04-21,2.0,oneshot
https://archiveofourown.org/works/46612264,Heat Waves,annalise_xoxo,2023-04-19,2023-04-19,1/1,English,"2,218",48,11,2,437,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood']","['Locklyle', 'dirty sweaty bodies', 'Chaos Discord Monthly Prompts', 'Fluff and very light angst', 'very tame intimacy', 'idk how to do tags!', 'My First Fanfic', 'Not Beta Read']","Lockwood and Lucy do chores, job prep, and some silly rapier practice on an unbearably hot day.",Teen And Up Audiences,1,1,completed,2023-04-21,2.0,oneshot
https://archiveofourown.org/works/46469533,"Because everything is the same until, very suddenly, it isn’t",netflixcapricorn,2023-04-13,2023-04-21,4/?,English,"6,499",105,34,12,"1,122",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood', 'Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood & Holly Munro']","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim', 'Holly Munro', 'Quill Kipps', 'Montagu Barnes']","['Fake Marriage', 'Alternate Universe - Canon Divergence', 'Aged-Up Character(s)', 'Fluff and Angst', 'Light Angst', 'Romance', 'Romantic Angst', 'Mutual Pining', 'Pining', 'Hurt/Comfort', 'Locklyle', 'no beta we die like lockwoods family', 'Slow Burn', 'kind of']",What happens when the only way out of this mess is a fake marriage?,Not Rated,4,?,incomplete,2023-04-21,0.0,multichapter(updating)
https://archiveofourown.org/works/45743218,we are full of stories to be told,the_one_that_fell,2023-03-14,2023-04-19,5/?,English,"5,238",110,29,8,"1,013",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', ""Holly Munro/Holly Munro's Girlfriend"", 'Lucy Carlyle/George Cubbins | George Karim/Anthony Lockwood', 'Quill Kipps/The Skull']","['Lucy Carlyle', 'Anthony Lockwood', 'Holly Munro', ""Holly Munro's Girlfriend"", 'George Cubbins | George Karim', 'Quill Kipps', 'The Skull (Lockwood & Co.)']","['Drabble Collection', 'Drabble', 'Ficlet Collection', 'Sharing Clothes', 'Rain', 'Meet the Family', 'POV Outsider', 'Tumblr Prompt', 'Prompt Fic', 'Book Spoilers', 'Soulmates', 'Alternate Universe - Soulmates', 'Getting Together', 'Fluff']",Assorted drabbles and ficlets from Tumblr.,Teen And Up Audiences,5,?,incomplete,2023-04-21,2.0,multichapter(updating)
https://archiveofourown.org/works/46450045,Just a touch,jwrites23,2023-04-12,2023-04-19,3/3,English,"9,559",198,77,15,"2,153",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim']","['Sexual Tension', 'Intrusive Thoughts', 'bonus cake baking', 'one handed egg cracking', 'not smut', 'boner', 'cold shower', 'Mutual Pining', 'Grinding', 'Fluff', 'First Kiss']",It was just a touch. So why does it stir something inside Lucy and Lockwood? Why can't they get it out of their minds? Essentially: they're in denial.,Mature,3,3,completed,2023-04-21,2.0,multichapter(complete)
https://archiveofourown.org/works/46609009,"baby, you're like lightning in a bottle",official_djungelskog,2023-04-19,2023-04-19,1/1,English,"2,663",18,8,0,393,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood']","['Midwestern AU', 'NSFW', 'Plot What Plot/Porn Without Plot', 'very minimal backstory needed', 'There Was Only One Bed', 'Locklyle', 'Missourian Anthony Lockwood', 'Minnesotan Lucy Carlyle', 'Lucy Carlyle needs a hug', 'Anthony Lockwood Needs a Hug', 'Storm Chasing', 'Tornadoes']","If you had asked me 24 hours ago if I’d ever find myself making out with Anthony J. Lockwood in a dingy motel room in Kirksville, Missouri, I would’ve laughed before emphatically responding “no.”Takes place during chapter 4 of my fic ""Riders on the Storm,"" but can be read as a standalone as well.",Explicit,1,1,completed,2023-04-21,2.0,oneshot
https://archiveofourown.org/works/46227607,The Bitterest Pill (I Ever Had To Swallow),hobbitsdoitbetter,2023-04-03,2023-04-19,5/7,English,"9,564",184,52,18,"1,922",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood']","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim', 'Norrie White', ""Norrie White's Parents"", ""Lucy Carlyle's Sisters"", 'Holly Munro', ""Holly Munro's Girlfriend""]","['Future Fic', 'Post-Canon', 'Grief/Mourning', 'Minor Character Death', 'POV Lucy Carlyle', 'Soft Anthony Lockwood', 'Protective Anthony Lockwood', 'Friends to Lovers', 'Dorks in Love', ""Everyone Thinks They're Together"", 'Wakes & Funerals', 'Childhood Trauma', 'Healing', 'Returning Home', 'Sweet', 'Angst and Romance', 'Moving On', 'Love Confessions', 'Emotionally Repressed Anthony Lockwood', 'No beta: we die like a Visitor']","Lucy knows the moment she sees her.There’s only one reason Norrie would be here, after all…*************Norrie has passed over and Lucy is returning home for the funeral. But will her return open old wounds, or heal them? Does she really want to share her life in London with the people she left behind? And can she forgive herself, finally, for everything that happened to Norrie? With Lockwood and George’s help, hopefully she can figure it out…",Teen And Up Audiences,5,7,incomplete,2023-04-21,2.0,multichapter(updating)
https://archiveofourown.org/works/46606960,Firsts,MagicPeach,2023-04-19,2023-04-19,1/1,English,"1,703",73,10,1,686,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood']","['Domestic', 'Slice of Life', 'Confessions', 'Jealousy']","Lockwood finally asks Lucy some questions about herself, and she learns a bit about him as well.Also, doing dishes together can be sexy.~*~She could feel his gaze, refusing to return it, holding out another spoon instead. He took it slowly, finger sliding across her knuckle with an aching tenderness that stole her breath. She reveled in the touch before tearing her hand away, clearing her throat.",General Audiences,1,1,completed,2023-04-21,2.0,oneshot
https://archiveofourown.org/works/44688367,the bones of our past,moon2pluto,2023-01-31,2023-04-19,19/23,English,"84,952",644,296,88,"13,206",Graphic Depictions Of Violence,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['George Cubbins | George Karim', 'Quill Kipps', 'The Skull (Lockwood & Co.)', 'Mr Jacobs', 'Norrie White']","['Fake/Pretend Relationship', 'Angst', 'Angst with a Happy Ending', 'Hurt/Comfort', 'Alternate Universe - Canon Divergence', 'post TV show', 'they get together in this one I promise', 'Canon-Typical Violence', 'I do know what pandas are now', ""and it's safe for pandas as long as you're fine with gruesome deaths I guess"", ""but it's safe for work"", 'includes horror elements', 'Blood and Gore']","Just a few months after the destruction of the bone mirror, the team of Lockwood & Co. has another big case to tackle:When Lucy gets a letter from her little sister, begging her to come back and help her with a haunting doomed to kill them, she doesn't need long to make a decision, and neither George nor Lockwood are going to let her face this alone.To not get any unwanted attention in her hometown, Lucy and Lockwood agree to take a closer look disguised as a couple while George is busy researching. But when the haunting turns out to run much deeper and wilder than any of them thought, and other players enter the game, one question arises: Will Lockwood & Co. also make it out of this case unscathed?",Teen And Up Audiences,19,23,incomplete,2023-04-21,2.0,multichapter(updating)
https://archiveofourown.org/works/46464568,Surrender My Heart,LillianKeng90,2023-04-13,2023-04-19,2/10,English,"3,891",40,4,9,494,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Anthony Bridgerton/Kate Sheffield | Kate Sharma', 'Flo Bones/George Cubbins | George Karim', 'Colin Bridgerton/Penelope Featherington', 'Simon Basset/Daphne Bridgerton', 'Quill Kipps/Holly Munro', 'Lucy Carlyle & Anthony Lockwood', 'Flo Bones & George Cubbins | George Karim', 'Quill Kipps & Holly Munro']","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim', 'Holly Munro', 'Quill Kipps', 'Anthony Bridgerton', 'Benedict Bridgerton', 'Colin Bridgerton', 'Daphne Bridgerton', 'Eloise Bridgerton', 'Francesca Bridgerton', 'Gregory Bridgerton', 'Hyacinth Bridgerton', 'Violet Bridgerton', 'Mary Carlyle', 'Lady Danbury (Bridgerton)', 'Kate Sheffield | Kate Sharma', 'Edwina Sheffield | Edwina Sharma', 'Montagu Barnes', 'The Skull (Lockwood & Co.)', 'Flo Bones', 'Adelaide Winkman', 'Leopold Winkman']","['Lockwood and co AU', 'Bridgerton Family Feels', 'Bridgertons Being Bridgertons', 'lady danbury notice it all', 'Anthony Lockwood Loves Lucy Carlyle', 'Protective Anthony Lockwood', 'Lucy Carlyle needs a hug', 'Hurt/Comfort', 'Protective Anthony Bridgerton', 'Quill likes Holly', 'Eventual Happy Ending', 'Found Family', 'One Big Happy Family', 'Love Confessions', 'Idiots in Love', 'Falling In Love', 'Ghostbusting (Ghostbusters)', 'Ghost Hunters', 'Hidden Secrets', 'Kidnapping', 'Family Feels', 'Team Feels', 'Parents Colin Bridgerton and Penelope Featherington', 'Chaotic Eloise Bridgerton', 'George Cubbins | George Karim Swears', 'Lucy Carlyle & Quill Kipps Friendship', 'the skull is a big fan of lady whistledown', 'Organized Crime', 'Conspiracy', 'Family Drama']","Lucy Carlyle hardly thought she was special but little did she know, her life was about to turn for better or worst by the coming of an unexpected visitor to 35 Portland Row. Six months after the incident at Fittes house and the Rotwell research institute, Lockwood and Co found themselves entangled with yet a case that unravel not only secrets of the past but a conspiracy that could shape the team's very foundation and of all they hold dear. Lockwood and Co meets the Bridgertons! An AU.",General Audiences,2,10,incomplete,2023-04-21,2.0,multichapter(updating)
https://archiveofourown.org/works/46093528,Choices and Chances,WindsAroundATreeLikeAVine,2023-03-29,2023-04-21,8/21,English,"32,388",243,135,31,"3,309",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood', 'Lucy Carlyle & Quill Kipps', 'Lucy Carlyle & Mary Carlyle', 'Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood', 'Lucy Carlyle & Inspector Barnes', 'Montagu Barnes & Sergeant Wade']","['Montagu Barnes', 'Lucy Carlyle', ""Lucy Carlyle's Mother"", ""Lucy Carlyle's Sisters"", 'Anthony Lockwood', 'George Cubbins | George Karim', 'Quill Kipps', 'Kat Godwin', 'Bobby Vernon', 'Ned Shaw', 'The Skull (Lockwood & Co.)', 'Sergeant Wade (Lockwood & Co.)', 'some ocs I made for worldbuilding purposes', 'Annabel Ward']","['Safe for Pandas', 'dad!Barnes', 'Barnes adopts Lucy', 'Started as a drabble', 'But is so long now', 'spoilers for the show', 'Possible spoilers for the books later on', 'set during season 1', 'Hurt/Comfort', 'Emotional Hurt/Comfort', 'Child Abuse', 'Implied/Referenced Child Abuse', 'Canonical Child Abuse', 'Canon-Typical Violence', 'Alternate Universe - Canon Divergence', 'Alternate Universe', 'Locklyle Week 2023 (Lockwood & Co.)', 'simp!Lockwood', 'no beta we die like ned shaw', 'american writing brits', 'Angst with a Happy Ending', 'Guaranteed happy ending']","Choice is something Lucy Carlyle had never been given. She'd been forced to join Jacobs' agency; forced to go into that mill, forced to leave her team to die so she could live. So she makes a choice that is just for her: she files an official DEPRAC report on her own behalf, to expose Jacobs and the corrupt adults of her town. When Inspector Montagu Barnes is sent to investigate the claim, he meets a brave but traumatized young girl that he knows won't survive if she's left behind when he returns to London. So he does the only thing he can in the short time he has to get her away from her abusers: he legally adopts her and brings her London with him.Now, practically every choice is Lucy's. Now she can have the opportunities the adults of her town would have denied her. Except, she doesn't choose Fittes or Rotwell; she chooses Lockwood & Co. Now Barnes has to deal with Anthony Lockwood as both a DEPRAC officer and as the father-figure of the girl with whom Lockwood is clearly smitten. Please, mind the tags!",Teen And Up Audiences,8,21,incomplete,2023-04-21,0.0,multichapter(updating)
https://archiveofourown.org/works/46597123,The Great Beyond,vocallywritten,2023-04-19,2023-04-19,1/1,English,"2,403",159,21,10,645,Major Character Death,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Celia Lockwood', 'Anthony Lockwood', 'Lucy Carlyle', 'George Cubbins | George Karim']","['Technically covers the events of the entire book series', 'but we dont get specific', 'Vague Elements of Unreality', 'Just an excuse to write a story that is 90 percent my own personal headcanon about how ghosts work', 'motherly musings', 'The Inherent Romanticism of Lap Sitting', 'Lockwood is a simp', 'Major Character Death tag because this story is narrated by a ghost']","Celia Lockwood watches her son lose himself, find a family, fall in love, and eventually put himself back together.",General Audiences,1,1,completed,2023-04-21,2.0,oneshot
https://archiveofourown.org/works/46381468,The Empty Rooms of Portland Row,mrbvblover,2023-04-10,2023-04-19,4/?,English,"5,169",112,29,14,"1,310",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & The Skull', 'Flo Bones/George Cubbins | George Karim', ""Holly Munro/Holly Munro's Girlfriend""]","['Lucy Carlyle', 'Anthony Lockwood', 'The Skull (Lockwood & Co.)', 'Flo Bones', 'George Cubbins | George Karim', 'Holly Munro', 'Quill Kipps', 'Julius Winkman', 'Montagu Barnes', 'Adelaide Winkman', 'Leopold Winkman']","['Unplanned Pregnancy', 'Sad', 'My First Work in This Fandom', 'Growing Up Together', 'Post The Problem', 'Locklyle']","Lucy left suddenly three years ago. After the arrest of Leopold Winkman, she finally returns to face the truth she has been hiding from.But how will Lockwood react when he learns why she left? And worse, what will he think when he sees who is accompanying her?",Mature,4,?,incomplete,2023-04-21,2.0,multichapter(updating)
https://archiveofourown.org/works/45773677,My Rosemary,SinSong,2023-03-15,2023-04-19,12/16,English,"29,774",374,424,45,"5,712",Graphic Depictions Of Violence,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim', 'Quill Kipps', 'Holly Munro', 'The Skull (Lockwood & Co.)']","['Alternate Universe - Bridgerton (TV) Fusion', 'lucy/francesca', 'inspired by another work', 'Modern Day', 'Lucy is a long lost Bridgerton sister', 'there will be smut eventually', 'suicidal thoughts/intent', 'discussions of child abuse', 'Domestic Abuse and Violence', 'this fic got darker than originally planned somewhere along the line', 'mid-tier angst', 'suicidal angst', 'Suicide Attempt(s)']","Lucy's life had gone quite badly for a while, following the death of her father, but she had a home now, and her weird little company, and whatever it was she had with Lockwood.But then the Viscountess Kate Bridgerton appeared in her front room, looking to hire them, and it all went to shit again.",Explicit,12,16,incomplete,2023-04-21,2.0,multichapter(updating)
