link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words,prev_hits,prev_kudos,prev_comments,prev_bookmarks
https://archiveofourown.org/works/47248693,In Her Thrall,WhimysInkRibbons,2023-05-18,2023-06-03,4/6,English,"16,978",172,129,28,"1,840",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood & Holly Munro, Anthony Lockwood & Quill Kipps","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps","Locklyle, Betaed, Not Brit Checked, George Holly and Kipps are So Done, They're In Love Your Honor, Pining, Angst, I Must Emphasize the Pining, No Reader We Die Like Sid Morrison, Hurt/Comfort, American Lady Writing Brits, First Kiss Of a Sort, Author Takes More Liberties Than Anabel Ward, Case Fic, POV Anthony Lockwood, POV Lucy Carlyle, Not Strictly Canon, poetic writing, Spoilers for Lockwood & Co. (Books), Canon-Typical Violence, Implied/Referenced Child Abuse, Suicidal Thoughts, DadBarnes Makes an Appearance, Idiots in Love, We Stan Jake the Cab Driver","Needing him meant knowing him completely, understanding that although he feared to whisper it aloud, to forge a bond between them that neither could ignore, he needed her too.More than Lucy, his asset. Or Lucy, his colleague.But as Lucy Carlyle, simple as that.And so, in the middle of the stage, before the soul of an audience lost to years and dust, she pressed her lips to his.They were cold and chapped from the dry persistence of autumn, but grew soft as she lingered.A million and one ways she’d imagined kissing Anthony Lockwood. Never had she imagined this. A single kiss, innocent and chaste, full of a fragile hope that it would be enough - that she would be enough - to bring him back from the edge of the grave.“Please,” she whispered against his mouth.Trembling from head to toe, she pulled away, awash in a tide of tingling warmth. Alternatively, the ""La Belle Dame"" case from TEG and its aftermath, but the author can't decide whether she is a hopeless romantic or is simply using this as an excuse to write all the angst. Take that as you will.",Teen And Up Audiences,Part 1 of Here Amidst the Chaos,4,6,incomplete,2023-06-16,29,13,multichapter(updating),2023-06-03,2023-05-18,13,16,29,active,3,5,25,"16,978","1,731",164,121.0,26.0
https://archiveofourown.org/works/45319210,An Empty Fridge: The Root Of All Evil,pink_symphony_caladium,2023-02-25,2023-05-03,18/?,English,"36,213",183,84,19,"3,103",Graphic Depictions Of Violence,"Anthony Lockwood/Reader, Flo Bones/Original Character(s), Anthony Lockwood & Reader","Anthony Lockwood, George Cubbins | George Karim, Flo Bones, Original Characters","Hurt/Comfort, POV First Person, Minimal use of Y/N, Forgive Me, Blood and Injury, Mutual Pining, Idiots in Love, Fluff, this spiralled quickly, this was meant to be a short whump fic, i got carried away, Anthony Lockwood Needs a Hug, they're all idiots, except Flo, Swearing, i'm in the process of reading the books, I'm Bad At Tagging, reader is a Listener","A food shop should be a simple activity conducted with minimal stress. Of course when you work for Lockwood and Co. it's anything but.Or:The reader just wants to make dinner, George Karim is a stubborn prick (we love him really), Anthony Lockwood has a proclivity for complicating things, Ghosts really need to chill out, and Flo Bones singlehandedly saves everyone's lives.",Mature,not a series,18,?,incomplete,2023-06-16,111,44,multichapter(updating),2023-05-03,2023-02-25,44,67,111,active,3,4,18,"36,213","3,034",180,84.0,19.0
https://archiveofourown.org/works/47502532,Welcome to Lockwood and Co.,zaneer96,2023-05-29,2023-05-29,1/1,English,"2,874",61,8,6,462,No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Caryle & George Karim, Anthony Lockwood & George Karim","Lucy Caryle, Anthony Lockwood, George Cubbins | George Karim","First Meetings, Anthony Lockwood Is A Simp, Slow Burn, Romance, Crushes, POV Anthony Lockwood","Pale sunlight was streaming in from one of the windows that bathed her in a golden halo, the light shining prettily on her auburn hair. She was dressed in a nice blue sweater that matched her jacket, and she looked a little … lost, her eyes scanning the room unsurely before settling on mine.I flashed her my best lopsided smile.“Hello,” I broke the silence. “I’m Anthony Lockwood.”--It has been three months since DEPRAC officially accredited Lockwood and Co., and Anthony Lockwood and George Karim are in desperate need of another agent. Unfortunately for them, all of the interviews have been ending in disasters. At least, that's the case until Lucy Carlyle comes knocking on their doors.",General Audiences,not a series,1,1,completed,2023-06-16,18,18,oneshot,2023-05-29,2023-05-29,18,0,18,active,3,3,6,"2,874",412,60,8.0,6.0
https://archiveofourown.org/works/46018486,Happy,Merthur_Klance_Hualian,2023-03-26,2023-03-26,1/1,English,527,5,0,1,88,Creator Chose Not To Use Archive Warnings,"Lucy Carlyle & Anthony Lockwood, George Cubbins | George Karim & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Crack, i haven't read the books, Drabble, Friendship",Just a conversation after a case.I have not read the books and only watched the TV series. Don't judge but I see them as Soulmates. It could be platonic or non-platonic depends on you.,Not Rated,Part 1 of One shots- Lockwood & Co,1,1,completed,2023-06-16,82,82,oneshot,2023-03-26,2023-03-26,82,0,82,inactive,3,3,4,527,88,5,0.0,1.0
https://archiveofourown.org/works/47279317,I was enchanted to meet you,official_djungelskog,2023-05-19,2023-05-20,2/2,English,"5,225",104,39,6,849,No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim, Lucy Carlyle & Norrie White, George Cubbins | George Karim & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Norrie White","Soulmate AU, Getting Together, american writing brits, wow I actually got this brit-picked this time, sfw, Safe for Pandas, coffee shop meet cute, POV Third Person, POV Anthony Lockwood, Pret A Manger, Alternate Universe - Modern Setting, The Problem Doesn't Exist, no ghosts just vibes, I can only write Lucy in first person sorry, Second Chapter: Lucy's POV","""The woman glared at him, and Lockwood realised that she looked similar to the woman in (of?) his dreams. She had the same reddish-brown hair cut at the same length, only now he could see that she had a fringe as well. It suited her, he thought to himself, as he took in the rest of her appearance. Yes, this must be her. She was wearing the same blue jumper as in his dreams, except the jumper was now covered in what appeared to be a hot drink. Shite. Lockwood braced himself for what he knew was about to come.“You bloody prick!” Yep, it was her. “I just spent six quid on this damn latte and now I’m practically wearing it!” God, he knew he should’ve insisted on a different meeting place. “Well, don’t just stand there with your mouth agape. Are you gonna buy me a new drink or not?” He really fucking hated George. “Hello? Are you even listening to me? God, what a fucking awful day.” The woman continued to glare at him, waiting for him to respond.“I am so sorry,” Lockwood said again, not sure what else he could say to this very angry yet very beautiful woman who was most definitely his soulmate and oh my God–""a Lockwood & Co modern day soulmates!AU two shot!1: Lockwood's POV2: Lucy's POV",General Audiences,Part 1 of in each and every universe,2,2,completed,2023-06-16,28,27,multichapter(complete),2023-06-13,2023-04-07,3,67,70,active,4,4,15,"5,225",818,103,39.0,4.0
https://archiveofourown.org/works/47895955,Start Again,levrana,2023-06-15,2023-06-15,1/1,English,"3,274",28,1,1,271,No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, George Cubbins | George Karim/The Skull, Flo Bones/Holly Munro, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & The Skull","Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), George Cubbins | George Karim, Flo Bones, Holly Munro","Fake/Pretend Relationship, First Kiss, Swimming, Mutual Pining, Alternate Universe - High School, Idiots in Love, Skull is a real boy in this","“Be kind, rewind? I mean, the dating part,” Lockwood interrupted.-Lockwood and Lucy resent each other, but their friends continue trying to set them up. Lucy’s solution involves fake dating and a staged breakup.The not-so-fake feelings ensue and there is a pool party.",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,1,1,oneshot,2023-06-15,2023-03-13,1,94,95,active,5,6,7,0,0,0,0.0,0.0
https://archiveofourown.org/works/47703448,To the Grave,always_unabashed,2023-06-06,2023-06-06,8/8,English,"8,446",35,4,2,460,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Montagu Barnes, Quill Kipps, Kat Godwin","Fluff, Light Angst, Suicidal Thoughts, But ultimate gladness of being alive, George snark, Playing with the TV series","Closely follows the events of Episode 2, ""Let Go Of Me,"" but playing with a few things: what if Lockwood was in the hospital room when Lucy woke up? What if Lucy communicated a little more about her past and saw a little bit more about what Lockwood was going through? What if we got to see a little more silliness from both of them?",General Audiences,not a series,8,8,completed,2023-06-16,10,10,multichapter(complete),2023-06-13,2023-06-06,3,7,10,active,1,6,6,"8,446",347,29,1.0,1.0
https://archiveofourown.org/works/47751742,Sorge Geist,CharmQuarkStrangeQuark,2023-06-09,2023-06-16,5/13,English,"15,680",48,44,5,564,No Archive Warnings Apply,"Anthony Lockwood/Lucy Carlyle, George Karim/Flo Bones, Holly Munro/Holly Munro's Girlfriend, Anthony Lockwood & Lucy Carlyle & George Karim, Lucy Carlyle & Skull","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Holly Munro, Holly Munro's Girlfriend, Quill Kipps, Montagu Barnes, Original Female Character(s), Original Male Character(s), The Skull (Lockwood & Co.)","Book Spoilers, Post-Book The Empty Grave, Domesticity, Ghost Hunting, Anthony Lockwood Loves Lucy Carlyle, Lucy Carlyle Loves Anthony Lockwood, Locklyle, Underage Drinking, flirting/implied sexual content, Protective!Lockwood, Protective!Skull, some canon divergence, my own version of how the Problem affected the rest of the world.","After the events of The Empty Grave, Lockwood & Co have restored Portland Row and are taking cases again. But when they hear of Visitors in Vienna killing in unexpected ways, they must travel overseas to try to prevent another epidemic of the Problem forming on the Continent.",Teen And Up Audiences,not a series,5,13,incomplete,2023-06-16,7,0,multichapter(updating),2023-06-16,2023-06-09,0,7,7,active,5,10,13,"6,275",34,4,3.0,0.0
https://archiveofourown.org/works/46420756,Fool Me Once,TheMalapert,2023-04-11,2023-04-11,1/1,English,"3,286",203,41,22,"1,160",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Montagu Barnes, Julius Winkman","Angst, Hurt/Comfort, Panic Attacks, discussion of trauma, Therapy, the kids aren’t alright, Canon-Typical Violence, Aftermath of Torture, PTSD, Still some fluff though, Safe for Pandas","In the aftermath of the catacombs, Lockwood gets more tests than usual at the hospital.",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,66,66,oneshot,2023-06-05,2023-03-06,11,91,102,active,1,5,11,"3,286","1,134",198,41.0,22.0
https://archiveofourown.org/works/45607693,"you, me, and herons",februarygray,2023-03-09,2023-03-09,1/1,English,"3,276",39,7,6,187,No Archive Warnings Apply,"Flo Bones/George Cubbins | George Karim, Flo Bones & George Cubbins | George Karim","George Cubbins | George Karim, Flo Bones","don't forget matilda, Herons, Fluff, Truth or Dare, Feelings, Autistic George Cubbins | George Karim, Show!Flo, george and flo being neurodivergent together, What-If, Spoilers, american using british spellcheck, no beta we die like bickerstaff's patients, can be read as romantic or gen","He calls her name in a bid to win her attention before she bikes completely out of sight. “Flo? …Flo! You, me, and herons! Let’s do it!""  It only takes a second or two for Flo to slow to a stop, and only a second or two more for George's eyebrows to stop knitting themselves together. He's so relieved he could float right off the ground. She hasn't turned around, but she's waiting. For him. -in which george and flo get to see the heron island from episode 1x07 and there's some light fluff along the way",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,99,99,oneshot,2023-05-05,2023-02-21,42,73,115,active,2,2,13,"3,276",185,39,7.0,6.0
https://archiveofourown.org/works/45554884,carefully I was going to live,blvewcters,2023-03-07,2023-03-07,1/1,English,"4,293",451,31,53,"2,745",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, George Cubbins | George Karim & Anthony Lockwood","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Hurt/Comfort, Blood and Injury, First Kiss, Forehead Kisses, Idiots in Love, Concussions, Suicidal Thoughts, (nothing too bad - just Lockwood's disregard for his life), Found Family, Getting Together, Fluff and Angst","Lockwood gets the feeling they could go back and forth like this for hours; sharing tiny, infinitesimal touches that mean more than they should, speaking the others name until it lost any previous meaning.“Will you kiss me,” he says instead, “Please?”-(Lockwood gets injured, Lucy and George patch him up, and Locklyle finally get their shit together)",General Audiences,not a series,1,1,completed,2023-06-16,101,101,oneshot,2023-03-07,2023-02-22,101,13,114,inactive,2,3,11,"4,293","2,698",442,31.0,53.0
https://archiveofourown.org/works/46687885,daylight,tavana_lee,2023-04-23,2023-05-03,8/8,English,"10,278",147,31,15,"2,895",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Hurt Anthony Lockwood, Protective Anthony Lockwood, Soft Anthony Lockwood, Oblivious Anthony Lockwood, Emotionally Repressed Anthony Lockwood, Protective Lucy Carlyle, Oblivious Lucy Carlyle, Anthony Lockwood Loves Lucy Carlyle, George Cubbins | George Karim is So Done with Lucy Carlyle/Anthony Lockwood, Flirty Lucy Carlyle, Badass Lucy Carlyle, Good Friend George Cubbins | George Karim, George Cubbins | George Karim Needs a Hug, Anthony Lockwood Being Anthony Lockwood, Simp Anthony Lockwood, Fluff, Fluff and Angst, Humor, Anthony Lockwood in Love, Lucy Carlyle needs a hug, Slow Burn, I Wrote This Instead of Sleeping, Love Confessions, Idiots in Love, Not Actually Unrequited Love","""Lucy?"" his voice was the barest of whisper.""Lockwood, I think something's wrong with me.""",Teen And Up Audiences,not a series,8,8,completed,2023-06-16,54,44,multichapter(complete),2023-05-03,2023-04-23,44,10,54,active,3,3,25,"10,278","2,798",141,31.0,15.0
https://archiveofourown.org/works/47015452,Close Enough to Touch,CryptidKatie,2023-05-07,2023-05-07,1/1,English,"1,699",67,11,2,759,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Masturbation, Unrequited Crush, Not Actually Unrequited Love, it's complicated and that's fine, rain-soaked lockwood, happy maysturbation month, top!Lockwood, top!lucy, let them both have a little treat","Lockwood had to go and get himself rained on in his white dress shirt, and she wasn't supposed to be seized with the urge to touch herself about it?",Mature,not a series,1,1,completed,2023-06-16,40,40,oneshot,2023-06-11,2023-03-25,5,78,83,active,1,2,9,"1,699",733,65,11.0,2.0
