link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,currentdate,datediff_pub,datediff,chapter,chapter_max,completion,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words
https://archiveofourown.org/works/47328748,A Reason for Everything: A Prelude to Lockwood Et Al.,AdamantEve,5/21/2023,5/21/2023,1-Jan,English,960,33,4,0,239,No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood","Drabble, Prelude, Hurt, Angst, Comfort, very short read, something to bridge the gap, lucy and lockwood are already dating","After discovering that Norrie White was awake, but missing, Lucy runs off and Lockwood follows after her.The missing scene from Love is Not for Wimps, where Lockwood chases after a distraught Lucy.A drabble in the Hope, Trust & Love series.",General Audiences,"Part 4 of Hope, Trust & Love | Musings of Lockwod & Co",5/25/2023,4,4,1,1,completed,oneshot,5/21/2023,2/20/2023,4,90,94,active,1,2,8,0
https://archiveofourown.org/works/47315245,But little do we know the stars welcome her with open arms,WolfiesWrites,5/21/2023,5/21/2023,1/?,English,"2,562",45,2,2,340,No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps, Montagu Barnes, Kat Godwin","Fluff and Angst, Feels, Jealous Anthony Lockwood, Lucy Character Study, But From Lockwoods Perspective, POV Anthony Lockwood, POV Lucy Carlyle, Whats wrong with lucy?, Lockwood&Co Fluff, acts of service, That'sLockwood's Love Language, SAVE LOCKWOOD AND CO, Minor book spoilers for what's behind the door","Lockwood remembers the first night he notices something off with Lucy. It’s perhaps not unusual to anyone else, hell it shouldn’t be abnormal to him. But it is. And it unsettles him. After a job, Lucy begins to pull away from Lockwood and CO, Lockwood isn't having any of it.A fic where Lockwod simps after Lucy for several chapters, while also trying to work out whats going on. this is a spooky spoon special",Teen And Up Audiences,not a series,5/25/2023,4,4,1,?,incomplete,multichapter(updating),5/21/2023,5/21/2023,4,0,4,active,1,6,13,0
https://archiveofourown.org/works/47238895,"every time I look at you, it’s like the first time",meg123,5/21/2023,5/21/2023,1-Jan,English,"1,695",99,14,6,571,No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Flo Bones","Spoilers for Book 05: The Empty Grave (Lockwood & Co.), Love Confessions, First Kiss, Post-Book 05: The Empty Grave (Lockwood & Co.), Developing Relationship","“Luce, you have to know — you have to know that I’ve wanted to say something, to do something for a long time…” he trails off, and I wait.---Lockwood and Lucy finally go for a walk together and discuss what they've been denying for years. (Post Book 5: The Empty Grave)",Teen And Up Audiences,Part 1 of you are the best thing that's ever been mine,5/25/2023,4,4,1,1,completed,oneshot,5/21/2023,5/21/2023,4,0,4,active,1,6,5,0
https://archiveofourown.org/works/47304523,Always Chasing After Something (Like We're Trying to Throw Our Lives Away),RiaCarroll,5/20/2023,5/22/2023,22/?,English,"12,499",88,19,6,"1,102",No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps","Fluff, Domestic Fluff, Fluff and Angst, Tooth-Rotting Fluff, Angst, Angst and Hurt/Comfort, Hurt/Comfort, listen, Someone dies for a bit in one of these, but it ain't permanent, SO, Major Character Injury, i guess?, Most of this is just me drowning in feels for the entirety of 2018, I coped with the book series ending by writing lots and lots and LOTS of locklyle fanfiction, and I'm getting around to putting it all on AO3 now, Finally, SAVE LOCKWOOD AND CO, Lockwood & Co Spoilers, Spoilers for the entire book series",If anyone ever deserved a soft epilogue it was Lucy Carlyle and Anthony Lockwood.,Teen And Up Audiences,not a series,5/25/2023,5,3,22,?,incomplete,multichapter(updating),5/22/2023,5/20/2023,3,2,5,active,1,5,20,0
https://archiveofourown.org/works/47313190,Just Before The Walls Come Down,WaitingForMyHogwartsLetter,5/20/2023,5/20/2023,3-Mar,English,"3,921",70,34,6,353,No Archive Warnings Apply,Teen And Up Audiences,"Anthony Lockwood, George Cubbins | George Karim, Lucy Carlyle, Lockwood's Family (mentioned), Norrie White (mentioned)","physical touch love language, Everyone Needs A Hug, Soft Anthony Lockwood, Soft George Cubbins | George Karim, soft lucy carlyle, Lockwood Likes Physical Contact, Lucy Carlyle Needs To Get Used To Being Cared For, George Cubbins | George Karim Might Enjoy Physical Contact (If It's From Two Specific People), Pre-Relationship, Pre-Cot3, Can Also Probably Be Read As Platonic, Sharing a Bed, Sharing a sofa, Short Chapters","1) Lockwood likes contact to feel grounded, George makes an effort to provide it.2) Lucy isn't used to being treated with care; it takes some getting used to.3) Sometimes the answer is right in front of you — George discovers a solution to his post-job Touch aftershocks.Or: Lockwood & Co, a quick study on the physical touch love language from different POVs.",Teen And Up Audiences,not a series,5/25/2023,5,5,3,3,completed,multichapter(complete),5/24/2023,2/23/2023,1,90,91,active,1,5,14,0
https://archiveofourown.org/works/47311807,Love Explored,siapom,5/20/2023,5/20/2023,1-Jan,English,"3,228",39,10,3,374,Creator Chose Not To Use Archive Warnings,Explicit,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Masturbation, Maysturbation, Established Relationship, cot3, Aged-Up Character(s), Consensual, Body Image, body reverance, Orgasm, Multiple Partners, consensual touch, Sexual Fantasy, if you think another tag is needed tell me","This is how Lucy found herself safely tucked in bed, between her boys, enjoying the giving and receiving of soft kisses, lingering touches, the whispered words from both sides assuaging her insecurities with phrases describing her beauty and perfection. She sometimes still had doubts, but on nights like these those thoughts were banished to a small box in her mind that simply drifted away.It’s also how she was surprised when George asked, “Luce, my light, how do you like to be touched?”",Explicit,not a series,5/25/2023,5,5,1,1,completed,oneshot,5/20/2023,4/29/2023,5,21,26,active,1,3,13,0
https://archiveofourown.org/works/47309245,If You Can Call a Sleeping Bag a Bed,PiningLikeFineDining,5/20/2023,5/20/2023,1-Jan,English,"8,433",61,22,6,633,Creator Chose Not To Use Archive Warnings,Explicit,"Lucy Carlyle, Anthony Lockwood, Anthony Lockwood's Uncle, George Cubbins | George Karim, Quill Kipps, Holly Munro, The Skull (Lockwood & Co.), Flo Bones","Smut, Sex, Vaginal Sex, Accidental Stimulation, Accidental Touching, Nudity, Partial Nudity, Sharing a Bed, Camping, Smoking, Overstimulation, Romantic Fluff, Fluff and Smut, Lucy is oblivious, George Cubbins | George Karim is So Done with Lucy Carlyle/Anthony Lockwood, Kissing, Aged-Up Character(s), Set Between Book 04: The Creeping Shadow and Book 05: The Empty Grave (Lockwood & Co.), POV Lucy Carlyle","Lucy reveals she's never been camping, and to offer Lucy a new experience, Lockwood drags the crew on holiday to bond in the ""Great Outdoors.""""I moved to grab my duvet, but Lockwood crossed the room and stopped just a couple of inches from my face. His eyes sparkled, and he smelled like Vetiver. Those facts and the early hour combined made me feel like I had just downed a shot of whisky, woozy stomach, and off balance.“You won’t be needing that duvet this weekend. Unless you think you will want the extra padding.” Aged up characters. Takes place between The Creeping Shadow and The Empty Grave.",Explicit,not a series,5/25/2023,5,5,1,1,completed,oneshot,5/20/2023,5/1/2023,5,19,24,active,1,8,19,0
https://archiveofourown.org/works/47301508,The Red Room [ART],LowKeyMont,5/20/2023,5/20/2023,1-Jan,English,0,13,1,0,131,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Art, Digital Art, Fanart, The Red Room, Book 01: The Screaming Staircase (Lockwood & Co.)","The bloodstain on the ceiling had now spread almost wall to wall; in our corner, a single triangle of clean space reminded. Elsewhere torrents of blood fell like curtains, roaring, driving, gusting like rain waves in a thunderstorm.  Jonathan Stroud - The Screaming Staircase (Lockwood & Co.)",Teen And Up Audiences,not a series,5/25/2023,5,5,1,1,completed,oneshot,5/20/2023,5/20/2023,5,0,5,active,1,3,5,0
https://archiveofourown.org/works/47305393,Wake me up before you go,OctoberSeventeenth,5/20/2023,5/20/2023,1-Jan,English,"1,806",8,0,0,55,Creator Chose Not To Use Archive Warnings,General Audiences,"Holly Munro, Norrie White, George Cubbins | George Karim, Flo Bones, Lucy Carlyle, Anthony Lockwood","Munite, Former Agents in love, Fluff, Lockwood&Co Fluff, post TEG, Spoilers for Book 5","5 times Holly almost confesses to Norrie (or vice versa) but backs out at the last second, and one time they actually do it.",General Audiences,Part 27 of London Calling,5/25/2023,5,5,1,1,completed,oneshot,5/22/2023,3/15/2023,3,68,71,active,1,6,6,0
https://archiveofourown.org/works/47304982,A Love Yet Unspoken,MarsStarPower,5/20/2023,5/20/2023,1-Jan,English,"5,805",69,10,5,674,No Archive Warnings Apply,Explicit,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Lucy Carlyle's Mother, Norrie White, Norrie White's Mother","I Love You, Lucy Carlyle needs a hug, Anthony Lockwood Needs a Hug, Past Lucy Carlyle/Norrie White, sweet smut, Some not sweet smut, Dirty Talk, the sex scenes are easily skipped, if you just want angst and fluff, Angst, Hurt/Comfort, Angst with a Happy Ending, Implied/Referenced Child Abuse, Mrs Carlyle’s A+ Parenting, Lucy Needs to Find Herself, Established Relationship, established locklyle",Lockwood accidentally tells Lucy he loves her for the first time. Lucy freaks out.,Explicit,not a series,5/25/2023,5,5,1,1,completed,oneshot,5/25/2023,2/26/2023,0,88,88,active,1,6,17,0
https://archiveofourown.org/works/47298775,These Silent Things Which We Cannot See,13atoms (2Atoms),5/20/2023,5/20/2023,1-Jan,English,"2,005",37,5,1,305,Creator Chose Not To Use Archive Warnings,Not Rated,"Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), Jessica Lockwood","teg spoilers, missing scene (ish), A scene I wanted to read, Tags Contain Spoilers, Spoilers, Book 05: The Empty Grave (Lockwood & Co.), Sad!Lockwood, Jessica's ghost AU, The Other Side, un beta'd","*Major spoilers for The Empty Grave*When he emerges on the other side of the chain, freezing and dizzy behind Lucy, Lockwood realises there’s someone he’s been missing in this version of Portland Row.",Not Rated,not a series,5/25/2023,5,5,1,1,completed,oneshot,5/20/2023,2/23/2023,5,86,91,active,1,4,10,0
https://archiveofourown.org/works/47295070,Every corner of this house is haunted,MonsterbananaTV,5/20/2023,5/20/2023,1-Jan,English,"1,417",97,7,5,582,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood","Anthony Lockwood is a sad boy, Hurt/Comfort, Book Spoilers, I Wrote This Instead of Sleeping, i don’t know how to tag, Anthony Lockwood Needs a Hug, Anthony Lockwood Has Trauma, POV Lucy Carlyle, Takes place sometime after the events of tcs, Lockwood talks about his family, Lockwood lets Lucy in a little bit, Angst","“You don’t have to pretend around me, Lockwood. If you don’t want to tell me what’s upsetting you, you don’t have to, but at least let me make you some tea.”She turned to leave, but Lockwood grabbed her hand, gently turning her back around.“Don’t leave.” He looked at her finally and Lucy could still see tears in his eyes. “Please.”Or Lucy finds Lockwood crying and he decides to let her in just a little bit",Teen And Up Audiences,not a series,5/25/2023,5,5,1,1,completed,oneshot,5/20/2023,3/23/2023,5,58,63,active,1,2,12,0
https://archiveofourown.org/works/47270335,Hot Summer Camp,Meguran,5/19/2023,5/25/2023,2/?,English,"6,528",55,12,4,667,Creator Chose Not To Use Archive Warnings,Not Rated,"Anthony Lockwood, Lucy Carlyle, Quill Kipps","Summer Camp, Way too humid, Kipps likes to look at Lockwood, Lucy likes to look at Lockwood, Lockwood likes to look at Lucy, Sorry this doesn't involve Kipps, Masturbation, Pining","DEPRAC is holding a Summer camp for agents, and Lockwood and Lucy have to share a cabin.",Not Rated,not a series,5/25/2023,6,0,2,?,incomplete,multichapter(updating),5/25/2023,4/19/2023,0,36,36,active,1,3,8,0
https://archiveofourown.org/works/47279317,I was enchanted to meet you,official_djungelskog,5/19/2023,5/20/2023,2-Feb,English,"5,225",96,39,5,721,No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Norrie White","Soulmate AU, Getting Together, american writing brits, wow I actually got this brit-picked this time, sfw, Safe for Pandas, coffee shop meet cute, POV Third Person, POV Anthony Lockwood, Pret A Manger, Alternate Universe - Modern Setting, The Problem Doesn't Exist, no ghosts just vibes, I can only write Lucy in first person sorry, Second Chapter: Lucy's POV","""The woman glared at him, and Lockwood realised that she looked similar to the woman in (of?) his dreams. She had the same reddish-brown hair cut at the same length, only now he could see that she had a fringe as well. It suited her, he thought to himself, as he took in the rest of her appearance. Yes, this must be her. She was wearing the same blue jumper as in his dreams, except the jumper was now covered in what appeared to be a hot drink. Shite. Lockwood braced himself for what he knew was about to come.“You bloody prick!” Yep, it was her. “I just spent six quid on this damn latte and now I’m practically wearing it!” God, he knew he should’ve insisted on a different meeting place. “Well, don’t just stand there with your mouth agape. Are you gonna buy me a new drink or not?” He really fucking hated George. “Hello? Are you even listening to me? God, what a fucking awful day.” The woman continued to glare at him, waiting for him to respond.“I am so sorry,” Lockwood said again, not sure what else he could say to this very angry yet very beautiful woman who was most definitely his soulmate and oh my God–""a Lockwood & Co modern day soulmates!AU two shot!1: Lockwood's POV2: Lucy's POV",General Audiences,Part 1 of in each and every universe,5/25/2023,6,5,2,2,completed,multichapter(complete),5/22/2023,4/7/2023,3,45,48,active,1,4,15,0
