link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words
https://archiveofourown.org/works/46606960,Firsts,MagicPeach,2023-04-19,2023-04-19,1/1,English,"1,703",125,27,3,"1,378",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Domestic, Slice of Life, Confessions, Jealousy","Lockwood finally asks Lucy some questions about herself, and she learns a bit about him as well.Also, doing dishes together can be sexy.~*~She could feel his gaze, refusing to return it, holding out another spoon instead. He took it slowly, finger sliding across her knuckle with an aching tenderness that stole her breath. She reveled in the touch before tearing her hand away, clearing her throat.",General Audiences,Part 3 of The Weight of Us,1,1,completed,2023-06-02,44.0,44.0,oneshot,2023-06-02,2023-03-17,0.0,77.0,77.0,active,1,2,4,"1,703"
https://archiveofourown.org/works/47035522,time cast a spell on you (but you won’t forget me),barronsfever (historyofbellarke),2023-05-08,2023-05-08,1/1,English,"3,967",199,51,26,"1,141",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,,"Some angst, Hurt/Comfort, Amnesia, Alternate Universe - Canon Divergence, medically inacurate, Love Confessions, First Kiss, bed sharing, Self-indulgent fic because this puts me over 200k words in the locklyle fandom, So I think I earned it, Safe For Lily, Safe for Pandas","He had a lot of other questions about that, but none that needed to be clarified right now. Instead, he tilted the pad of paper away from the woman and wrote a single question on it before passing it silently to George.  Who is that?  George’s eyebrows furrowed as he looked between him and the woman. “Are you asking who that is?” He asked with a finger pointed in the woman’s direction. Lockwood had hoped George would be discreet, but he should’ve known better. So instead, he just nodded.“That’s… Lucy.”Lockwood looked back at the woman and tried to match the name to the face. As far as he knew, he had never met anyone named Lucy.He motioned for the pad of paper back.Who’s Lucy?---Canon divergence where Lockwood suffered a severe head injury when falling down into the catacombs in the finale, resulting in amnesia.",Teen And Up Audiences,not a series,1,1,completed,2023-06-02,25.0,25.0,oneshot,2023-06-01,2023-01-30,1.0,122.0,123.0,active,1,0,12,"3,967"
https://archiveofourown.org/works/47451670,Daylight Looming,Lavenderelly,2023-05-27,2023-05-27,1/?,English,"3,175",19,8,2,107,Graphic Depictions Of Violence,"Lucy Carlyle/Anthony Lockwood, Flo Bones/George Cubbins | George Karim, Holly Munro/Norrie White, Quill Kipps/Jessica Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Flo Bones, Quill Kipps, Jessica Lockwood, Norrie White, Penelope Fittes, The Skull (Lockwood & Co.)","Alternate Universe - Fantasy, Alternate Universe, Magic, Princes & Princesses, prince/knight trope, Prince! Lockwood, Knight! Lucy, every relationship besides Locklyle is background btw, Lockwood's family is alive because I CAN, Lucy has magic powers, Title from an Oh Hellos Song, Sexism, just a little, DRAGONS!!! YAY!!!, the skull is a dragon, I'll Explain Later, so much plot (perhaps too much?), good luck, Slow Burn, mostly following book canon here","""Lucy wanted to be a knight. She wanted to become a hero, like the knights who trampled through town when returning from battle. ‘Heroes, Saviors’, The people had said, and Lucy decided she was meant to become one of them. She was going to be a hero.""orA mysterious force has begun to spread a magical pollution throughout the kingdom of Praemura, and only someone who can manipulate this strange magic can save the kingdom and its people. Luckily, Lucy Carlyle has just developed a new skillset of sorts.",Teen And Up Audiences,not a series,1,?,incomplete,2023-06-02,6.0,6.0,multichapter(updating),2023-05-27,2022-06-14,6.0,347.0,353.0,active,4,10,20,0
https://archiveofourown.org/works/47116633,Of Curses and Temptations,MarsStarPower,2023-05-12,2023-05-25,4/?,English,"6,172",145,50,15,"1,772",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Montagu Barnes, Flo Bones, Quill Kipps, The Skull (Lockwood & Co.)","Body Swap, Crack Treated Seriously, Non Canon Magic, weird curses, Eventual Smut, Eventual Locklyle, Lockwood Is Clueless How Being a Girl Works, bras, Let’s see where this goes, No Goats, Nor alpacas, Maybe a cactus","Lucy and Lockwood wake up one morning and discover they’ve switched bodies. Now they have to tackle the difficult things: figuring out how it happened, figuring out how to fix it, and figuring out how the hell to survive in the body of their crush.",Mature,not a series,4,?,incomplete,2023-06-02,21.0,8.0,multichapter(updating),2023-05-29,2023-02-26,4.0,92.0,96.0,active,1,7,12,"6,172"
https://archiveofourown.org/works/47088046,Another Stray for 35 Portland Row,theinvisiblefangirl,2023-05-10,2023-05-14,3/?,English,"17,441",18,6,4,359,Graphic Depictions Of Violence,"Anthony Lockwood/Reader, Anthony Lockwood/You, Past!Lucy Carlyle/Anthony Lockwood, Flo Bones/George Cubbins | George Karim, Lucy Carlyle/Norrie White","Anthony Lockwood, Reader, Lucy Carlyle, Holly Munro, George Cubbins | George Karim, The Skull (Lockwood & Co.), a few ghosts for good measure","Set after Book 5, Spoilers for Book 5, Sorry!, also rather graphic descriptions of the reader getting hurt, whoops, we love a, Hurt/Comfort, fem!reader - Freeform, but only obviously in like one or two moments i think, also they're older in this, like early to mid twenties, ch2 has descriptions of assault and panic attacks pls read with care, And unnecessary levels of angst, And maybe not enough comfort, Hmm maybe ill have to write a ch3 for more comfort","Everyone knows that Talent fades. It’s one of the few certainties of life with the Problem. Somewhere between your late teens and your early twenties, the tap dries up. Gradually, the visitors fade from bright figures into faint wisps of light that grow ever more transparent until one day the best you get is a blink-and-you’ll-miss-it flutter in your peripheral vision. The chill lingers, as does the chest-penetrating fear. You just can’t see where it’s coming from. Or so you’ve been told, anyway.---A silly little aged-up Touch!Reader x Lockwood ficCh1 has most of the plot, Ch2 is just poorly executed unnecessary angst, Ch3 is the most fun (but does need Ch1 for context). (Yes, what I'm saying here is skip Ch2 and just read 1 & 3).",Mature,not a series,3,?,incomplete,2023-06-02,23.0,19.0,multichapter(updating),2023-05-15,2023-05-10,18.0,5.0,23.0,active,5,7,15,"17,441"
https://archiveofourown.org/works/44738635,Dancing in the ghost light,The_Biscuit_Agreement,2023-02-02,2023-02-02,1/1,English,"2,644",606,42,67,"3,396",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Slow Dancing, Ghosts, Kissing, First Kiss, Dancing","Surrounded by ghosts, forced to wait them out for hours, Lucy and Lockwood are in for an uncomfortable time. To ease the terrible things Lucy is hearing, Lockwood suggests music and music soon turns to dancing.",Teen And Up Audiences,not a series,1,1,completed,2023-06-02,120.0,120.0,oneshot,2023-06-02,2023-01-30,0.0,123.0,123.0,active,1,3,5,0
https://archiveofourown.org/works/47463505,the blood in our future,moon2pluto,2023-05-27,2023-05-27,1/24,English,"4,218",66,15,11,500,Graphic Depictions Of Violence,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Mary Carlyle, Montagu Barnes, Norrie White, Quill Kipps","Angst, Angst with a Happy Ending, Spoilers for Book 03: The Hollow Boy (Lockwood & Co.), no spoilers for the plot past book 3 but for the mechanics, Still no smut, First Kiss, YOU NEED TO READ PART 1 FIRST, THIS CANNOT BE READ INDEPENDENTLY, Horror Elements, Horror, safe for work except for the gruesome deaths, they love each other so much it's ridiculous, Blood and Gore, Panic Attacks, mentions of past suicidal intentions","After everything that has happened at Wythburn Mill, Lockwood & Co. are preparing to go home, back to London, and let the past rest. But when something dark follows them and a grizzly streak of murders targets one of their members in particular, it seems that old lies don't want to stay buried, after all.With their enemies stronger than ever before and time becoming a thing to race against, will Lockwood, Lucy, and George be able to uncover the truth before it is too late?----------------Part 1 ""the bones of our past"" has to be read before this trust me.",Teen And Up Audiences,Part 2 of The Bones and the Blood,1,24,incomplete,2023-06-02,6.0,6.0,multichapter(updating),2023-05-27,2023-01-31,6.0,116.0,122.0,active,1,7,15,0
https://archiveofourown.org/works/46087897,my pain fits in the palm of your freezing hand,winterlovesong,2023-03-31,2023-03-31,1/1,English,"1,487",59,9,1,748,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, Lucy Carlyle's Mother","Angst, Pining, tw: injuriies, Minor Injuries, Missing Moments",A character study/headcanon piece about Lucy Carlyle and her tendency toward scars.,Teen And Up Audiences,not a series,1,1,completed,2023-06-02,63.0,63.0,oneshot,2023-03-31,2023-03-31,63.0,0.0,63.0,inactive,1,3,5,0
https://archiveofourown.org/works/45883171,First and Final,The_Biscuit_Agreement,2023-03-20,2023-03-20,1/1,English,"3,568",277,58,21,"1,351",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","First Kiss, First Dates, Idiots in Love, Pining","Lockwood asks Lucy to be his first kiss, purely for business reasons. Sure this will be their first and final kiss, Lucy sets out on a mission to ensure the kiss brings her closure over her feelings for Lockwood.",Teen And Up Audiences,Part 1 of Locklyle Week 2023,1,1,completed,2023-06-02,74.0,74.0,oneshot,2023-06-02,2023-01-30,0.0,123.0,123.0,active,1,3,4,0
https://archiveofourown.org/works/45531718,bury these old knives,leapin_lizards,2023-03-06,2023-03-06,1/1,English,"16,349",289,68,76,"2,354",No Archive Warnings Apply,"Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood, Lucy Carlyle/Anthony Lockwood","George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle","Aftermath of Violence, Hurt/Comfort, Emotional Hurt/Comfort, Fluff and Angst, Food as a Metaphor for Love, Touch-Starved, Panic Attacks, Nightmares, Post-Traumatic Stress Disorder - PTSD, References to book canon, i know what's behind the door but i'm not going to say it, locklyle is in slow-burn mode but we and george all know it's there",the first week of lockwood's recovery from being shot is nightmarish. that is not a metaphor.,Teen And Up Audiences,Part 1 of when we find ourselves in wreckage,1,1,completed,2023-06-02,88.0,88.0,oneshot,2023-04-12,2023-02-12,51.0,59.0,110.0,active,2,3,12,0
https://archiveofourown.org/works/45246253,"at last, peter rabbit made his way home",1amgirl,2023-02-22,2023-02-22,1/2,English,"4,334",211,46,37,"1,468",No Archive Warnings Apply,"Lucy Carlyle/George Cubbins | George Karim/Anthony Lockwood, Lucy Carlyle/George Cubbins | George Karim, Lucy Carlyle/Anthony Lockwood, George Cubbins | George Karim/Anthony Lockwood","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","FIGHT FIGHT FIGHT FIGHT, Sugar Is In Fact Love, Angst, First Kiss","George keeps to his room and Lockwood keeps to the kitchen table and she…runs interference. It’s horrible. The two of them don’t speak to each other for one day, then two.",Teen And Up Audiences,not a series,1,2,incomplete,2023-06-02,100.0,100.0,multichapter(dormant),2023-03-22,2023-02-16,72.0,34.0,106.0,inactive,4,3,4,0
https://archiveofourown.org/works/47450914,Closer Still,mliz18,2023-05-27,2023-05-31,3/?,English,"8,593",124,70,6,"1,300",Creator Chose Not To Use Archive Warnings,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Pre-Relationship, Angst, Smut, Porn with Feelings, Porn with some plot, explicit but also not, Unresolved Sexual Tension, Sexual Tension, Pining, Mutual Pining, Aged-Up Character(s), First Kiss, Anthony Lockwood is a Mess, Idiots in Love","“Maybe we’re just two normal people who never trained to be agents.” He continued. “Maybe we didn’t have a case tonight. We went for a few drinks, played a pub quiz, then had a nice walk home under an umbrella big enough for two.”“And then?” Lockwood didn’t miss the tremble in her voice.",Not Rated,Part 4 of Locklyle my beloved,3,?,incomplete,2023-06-02,6.0,2.0,multichapter(updating),2023-05-31,2023-04-05,2.0,56.0,58.0,active,2,3,14,0
https://archiveofourown.org/works/47255149,"35, Portland Row",SezCpl,2023-05-18,2023-05-18,1/1,English,279,15,6,2,68,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"35 Portland Row - Character, Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Flo Bones, Holly Munro, Quill Kipps",,"It has been said 35, Portland Road is as much a character as Lucy, Lockwood or any of the gang. Here is a short poem from the house's point of view.It's set during the day, so the skull isn't mentioned.",Not Rated,not a series,1,1,completed,2023-06-02,15.0,15.0,oneshot,2023-05-26,2023-04-13,7.0,43.0,50.0,active,1,7,0,279
https://archiveofourown.org/works/47111563,Party's Over!,ParadiseAvenger,2023-05-11,2023-05-11,1/1,English,"9,577",122,17,12,"1,043",No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood",George Cubbins | George Karim,"Non-Consensual Drug Use, Protective Lucy Carlyle, Emotional Hurt/Comfort",An old acquaintance slipped something into Lockwood's drink at the Gala for Ghosts and it fell to Lucy to look after him.,Teen And Up Audiences,not a series,1,1,completed,2023-06-02,22.0,22.0,oneshot,2023-05-11,2020-04-21,22.0,1115.0,1137.0,active,2,1,3,"9,577"
https://archiveofourown.org/works/47081218,The One That Got Away,GabyU07,2023-05-10,2023-05-12,2/2,English,"7,046",44,9,4,660,Major Character Death,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Sad Lucy Carlyle, just don’t read this if you’re emotionally unstable about fictional characters like me, So the second part is still depressing but i did my best for the end, so the ending is technically not sad? Or as happy as it can be","at me…Luce”.When his voice brought her stunned mind back to the present, she was holding him in her arms. Her eyes were glued to the crimson liquid that kept getting bigger and was now pooling on the ground beneath him and on her clothes, but as her gaze went to his face, she noticed his mouth was moving but the static sound around her didn’t let her hear him, so she closed her eyes until his voice was no longer an echo.“Luce…please” He sounded weak and strained.“N-no” She stammered.“I-it’s okay” He breathed.",Teen And Up Audiences,not a series,2,2,completed,2023-06-02,23.0,21.0,multichapter(complete),2023-05-28,2023-03-29,5.0,60.0,65.0,active,1,3,4,"7,046"
